sex,module,cor_ME_RA,direction,consistent,gene,logFC,DEG_FDR,kME
Male,brown,-0.59,down in RA,FALSE,VKORC1,-0.248657562254338,0.000888497491476256,0.549
Male,brown,-0.59,down in RA,FALSE,VPS11,-0.416153664318221,6.22428716300535e-07,0.785
Male,brown,-0.59,down in RA,FALSE,VPS13D,-0.280779943868886,0.00018098071433061,0.662
Male,brown,-0.59,down in RA,FALSE,VPS33B,-0.281703459409909,0.000190981803220374,0.757
Male,brown,-0.59,down in RA,FALSE,VPS35,-0.184913385702516,0.0011916007660409,0.554
Male,brown,-0.59,down in RA,FALSE,VPS45,-0.23723526870027,0.00285041785690442,0.536
Male,brown,-0.59,down in RA,FALSE,VPS4A,-0.389388482616382,3.86874951871399e-06,0.814
Male,brown,-0.59,down in RA,FALSE,VPS52,-0.285671361660096,0.000228850966920846,0.679
Male,brown,-0.59,down in RA,FALSE,WBP11,-0.279218501758421,1.4104290573282e-05,0.66
Male,brown,-0.59,down in RA,FALSE,WBSCR22,-0.32823147790735,0.000356231512928359,0.773
Male,brown,-0.59,down in RA,FALSE,WDR1,-0.283107942896311,1.46223141519946e-05,0.761
Male,brown,-0.59,down in RA,FALSE,WDR18,-0.226258384645849,0.019323072362567,0.602
Male,brown,-0.59,down in RA,FALSE,WDR46,-0.284312345488734,0.00166821622227835,0.704
Male,brown,-0.59,down in RA,FALSE,WDR5,-0.272630411759277,0.000662378989471296,0.552
Male,brown,-0.59,down in RA,FALSE,WDR54,-0.447192679596601,0.000127007302503241,0.711
Male,brown,-0.59,down in RA,FALSE,WDR55,-0.202891142206532,0.00196301534671979,0.623
Male,brown,-0.59,down in RA,FALSE,WDR6,-0.440067584237735,2.68472058545149e-05,0.8
Male,brown,-0.59,down in RA,FALSE,WDR77,-0.252855681172591,0.000922322832902799,0.629
Male,brown,-0.59,down in RA,FALSE,WDR81,-0.40653197973254,1.37512729285735e-06,0.717
Male,brown,-0.59,down in RA,FALSE,WDR82,-0.316284473841961,0.00042618100968223,0.734
Male,brown,-0.59,down in RA,FALSE,WDR90,-0.215510735136703,0.0495478710604211,0.426
Male,brown,-0.59,down in RA,FALSE,WFS1,-0.213138070173325,0.0490303246089796,0.347
Male,brown,-0.59,down in RA,FALSE,WHSC1,-0.240801575443261,0.00357887601504422,0.468
Male,brown,-0.59,down in RA,FALSE,WRAP53,-0.208144256172542,0.00400526391599458,0.595
Male,brown,-0.59,down in RA,FALSE,XPNPEP1,-0.278139106746311,0.00370093253765071,0.673
Male,brown,-0.59,down in RA,FALSE,XPO5,-0.274145491512063,0.010825234836943,0.694
Male,brown,-0.59,down in RA,FALSE,XRCC3,-0.187683468931917,0.0313311762847269,0.396
Male,brown,-0.59,down in RA,FALSE,XRCC6,-0.497016010891425,6.58581721504154e-07,0.879
Male,brown,-0.59,down in RA,FALSE,XYLT2,-0.535723439064529,9.13101455971738e-06,0.711
Male,brown,-0.59,down in RA,FALSE,YARS,-0.444143446574774,7.01976419183589e-07,0.795
Male,brown,-0.59,down in RA,FALSE,YEATS2,-0.172902956246112,0.0416159145111588,0.498
Male,brown,-0.59,down in RA,FALSE,YIF1A,-0.381582674820558,4.42113433471404e-05,0.756
Male,brown,-0.59,down in RA,FALSE,YLPM1,-0.439556484422184,5.96164208881277e-06,0.812
Male,brown,-0.59,down in RA,FALSE,YTHDF1,-0.200416483990271,0.000607865167668889,0.625
Male,brown,-0.59,down in RA,FALSE,YTHDF2,-0.228350687852268,0.00120480317799202,0.652
Male,brown,-0.59,down in RA,FALSE,YWHAB,-0.203398418636073,0.000298742727420904,0.714
Male,brown,-0.59,down in RA,FALSE,YWHAH,-0.347111188530761,0.000159524127390554,0.446
Male,brown,-0.59,down in RA,FALSE,ZAP70,-0.421605775500916,0.000152043666382161,0.749
Male,brown,-0.59,down in RA,FALSE,ZBTB20,-0.553383682165976,9.62156706806963e-07,0.811
Male,brown,-0.59,down in RA,FALSE,ZBTB4,-0.455731173783442,2.5767097267757e-06,0.803
Male,brown,-0.59,down in RA,FALSE,ZBTB40,-0.32087542540934,0.000266612179384687,0.688
Male,brown,-0.59,down in RA,FALSE,ZBTB45,-0.303428246701186,0.000402983329651263,0.561
Male,brown,-0.59,down in RA,FALSE,ZBTB46,-0.284054279289536,0.0131032458796588,0.494
Male,brown,-0.59,down in RA,FALSE,ZBTB7A,-0.2214586418477,0.00876000385922183,0.723
Male,brown,-0.59,down in RA,FALSE,ZC3H4,-0.336995368453576,1.67980666009992e-05,0.713
Male,brown,-0.59,down in RA,FALSE,ZC3H7B,-0.361028507421334,0.00427497715651662,0.537
Male,brown,-0.59,down in RA,FALSE,ZC3HAV1,-0.206714817387572,0.0381901308955586,0.512
Male,brown,-0.59,down in RA,FALSE,ZC4H2,-0.282514242085051,0.0102871730657438,0.428
Male,brown,-0.59,down in RA,FALSE,ZCCHC11,-0.220036008373469,0.0409184000094506,0.456
Male,brown,-0.59,down in RA,FALSE,ZDHHC14,-0.27265939541896,0.000805423190011739,0.456
Male,brown,-0.59,down in RA,FALSE,ZDHHC16,-0.294176245257381,1.31129545120068e-06,0.639
Male,brown,-0.59,down in RA,FALSE,ZDHHC24,-0.181452297576088,0.0425629488271354,0.52
Male,brown,-0.59,down in RA,FALSE,ZDHHC4,-0.226093733103582,0.00660949048516167,0.667
Male,brown,-0.59,down in RA,FALSE,ZDHHC9,-0.339921382097701,0.00498709647573152,0.35
Male,brown,-0.59,down in RA,FALSE,ZFP41,-0.372939929865939,0.00497839814846154,0.495
Male,brown,-0.59,down in RA,FALSE,ZFP91,-0.240924803460201,6.60102950797507e-05,0.726
Male,brown,-0.59,down in RA,FALSE,ZFPM1,-0.277192421121196,0.00287179530312557,0.525
Male,brown,-0.59,down in RA,FALSE,ZFYVE19,-0.254647054170122,0.0221359641165853,0.438
Male,brown,-0.59,down in RA,FALSE,ZFYVE26,-0.190529417836566,0.0181386326785174,0.425
Male,brown,-0.59,down in RA,FALSE,ZHX2,-0.299751014656387,0.000148680496648102,0.618
Male,brown,-0.59,down in RA,FALSE,ZMIZ2,-0.510016198134344,8.58597826363563e-05,0.767
Male,brown,-0.59,down in RA,FALSE,ZMYM3,-0.599974180111864,4.36950687692491e-07,0.786
Male,brown,-0.59,down in RA,FALSE,ZNF142,-0.277537966111341,0.000795173083869356,0.651
Male,brown,-0.59,down in RA,FALSE,ZNF207,-0.226489245062486,0.00256938352425919,0.504
Male,brown,-0.59,down in RA,FALSE,ZNF212,-0.367383661184243,4.24041568324871e-06,0.758
Male,brown,-0.59,down in RA,FALSE,ZNF264,-0.210172537099615,0.0319546782931434,0.578
Male,brown,-0.59,down in RA,FALSE,ZNF275,-0.365719546933733,0.00385942135414623,0.68
Male,brown,-0.59,down in RA,FALSE,ZNF276,-0.247765089393577,0.00549938649500383,0.407
Male,brown,-0.59,down in RA,FALSE,ZNF296,-0.190907547731517,0.0235573676276658,0.469
Male,brown,-0.59,down in RA,FALSE,ZNF3,-0.309245031754176,0.0413590032138605,0.581
Male,brown,-0.59,down in RA,FALSE,ZNF317,-0.291685686334607,2.45418870872867e-05,0.751
Male,brown,-0.59,down in RA,FALSE,ZNF335,-0.246098753649772,0.00692356167497442,0.479
Male,brown,-0.59,down in RA,FALSE,ZNF346,-0.250953690030053,0.0124290360153415,0.522
Male,brown,-0.59,down in RA,FALSE,ZNF362,-0.497745062721954,4.96755150484526e-07,0.77
Male,brown,-0.59,down in RA,FALSE,ZNF395,-0.386694149282047,0.000233439310294868,0.704
Male,brown,-0.59,down in RA,FALSE,ZNF444,-0.397892451416943,0.000232757826891142,0.727
Male,brown,-0.59,down in RA,FALSE,ZNF48,-0.212645179426654,0.0420793926354533,0.508
Male,brown,-0.59,down in RA,FALSE,ZNF490,-0.294632518517224,0.00684961475333827,0.389
Male,brown,-0.59,down in RA,FALSE,ZNF512B,-0.358101740825016,0.00163385326051372,0.533
Male,brown,-0.59,down in RA,FALSE,ZNF526,-0.233067787963904,0.00925983622255949,0.593
Male,brown,-0.59,down in RA,FALSE,ZNF562,-0.361367405912997,0.000345884785293597,0.725
Male,brown,-0.59,down in RA,FALSE,ZNF573,-0.497222107677465,1.97556317441598e-05,0.749
Male,brown,-0.59,down in RA,FALSE,ZNF575,-0.308775271137213,0.0118901871743064,0.416
Male,brown,-0.59,down in RA,FALSE,ZNF579,-0.359770213578913,0.000370628769771821,0.433
Male,brown,-0.59,down in RA,FALSE,ZNF580,-0.438744841038335,2.30821922376778e-06,0.587
Male,brown,-0.59,down in RA,FALSE,ZNF581,-0.340136888759164,0.000139603658736736,0.617
Male,brown,-0.59,down in RA,FALSE,ZNF585A,-0.306795364227548,0.00390245435704439,0.332
Male,brown,-0.59,down in RA,FALSE,ZNF589,-0.351397771120615,0.00288012678970733,0.561
Male,brown,-0.59,down in RA,FALSE,ZNF609,-0.487428024757365,9.0529158619236e-05,0.763
Male,brown,-0.59,down in RA,FALSE,ZNF689,-0.304014018097788,0.0001164001702613,0.577
Male,brown,-0.59,down in RA,FALSE,ZNF70,-0.183150272239176,0.0434911090341823,0.42
Male,brown,-0.59,down in RA,FALSE,ZNF703,-0.803080343090354,0.000137203166779468,0.553
Male,brown,-0.59,down in RA,FALSE,ZNF740,-0.178031533104132,0.0179413150839005,0.318
Male,brown,-0.59,down in RA,FALSE,ZNF76,-0.207034617533691,0.00492207894608501,0.609
Male,brown,-0.59,down in RA,FALSE,ZNF783,-0.220636608341514,0.00285132861098357,0.348
Male,brown,-0.59,down in RA,FALSE,ZNF785,-0.241006020005265,0.0115171793016028,0.535
Male,brown,-0.59,down in RA,FALSE,ZNF853,-0.195805129843757,0.0267454483464525,0.342
Male,brown,-0.59,down in RA,FALSE,ZNF862,-0.324991874999676,0.000331332675855718,0.492
Male,brown,-0.59,down in RA,FALSE,ZRSR2,-0.270724378735139,0.000582856777539803,0.475
Male,brown,-0.59,down in RA,FALSE,ZSCAN2,-0.25661288266549,0.00937213642180518,0.549
